"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63695099999","2001-04-16","  60.9","010000","999.9","  73.2","  59.4","  4.1"," 0.79","9999.9","999.9","999.9","  65.5"," 17.6","  2.0"
"63695099999","2001-04-17","  61.3","000000","999.9","  74.5","  58.5","  5.1"," 0.12","9999.9","999.9","999.9","  67.4"," 13.7","  2.2"
"63695099999","2001-04-18","  63.0","000000","999.9","  73.4","  61.7","  5.1"," 0.16","9999.9","999.9","999.9","  70.2","  8.9","  4.0"
"63695099999","2001-04-19","  60.6","000000","999.9","  76.1","  60.3","999.9"," 0.00","9999.9","999.9","999.9","  65.9"," 12.8","999.9"
"63695099999","2001-04-22","  63.0","000000","999.9","  72.5","  62.6","  5.1"," 1.06","9999.9","999.9","999.9","  68.0"," 11.7","  4.3"
"63695099999","2001-04-23","  61.8","000000","999.9","  73.8","  59.4","  7.0"," 0.04","9999.9","999.9","999.9","  66.0"," 11.9","  3.8"
"63695099999","2001-04-24","  61.6","110000","999.9","  73.8","  59.9","  8.0"," 0.04","9999.9","999.9","999.9","  64.2"," 12.0","  3.6"
"63695099999","2001-04-25","  60.1","010000","999.9","  74.1","  57.4","  4.1"," 0.02","9999.9","999.9","999.9","  63.9"," 13.6","  1.4"
"63695099999","2001-04-26","  61.0","010000","999.9","  74.3","  59.2","  4.1"," 1.97","9999.9","999.9","999.9","  64.7"," 10.7","  3.4"
"63695099999","2001-04-27","  61.2","000000","999.9","  74.3","  59.2","  4.1"," 0.00","9999.9","999.9","999.9","  65.7"," 12.7","  2.5"
"63695099999","2001-04-28","  61.5","000000","999.9","  74.7","  56.3","  8.0"," 0.00","9999.9","999.9","999.9","  68.5"," 14.8","  4.3"
"63695099999","2001-04-29","  62.0","000010","999.9","  72.3","  59.0","  6.0"," 0.16","9999.9","999.9","999.9","  65.5"," 15.7","  4.5"
"63695099999","2001-04-30","  63.0","011000","999.9","  72.1","  60.3","  8.0"," 0.47","9999.9","999.9","999.9","  66.4"," 16.3","  4.8"
"63695099999","2001-05-01","  61.7","000000","999.9","  74.1","  60.1","  6.0"," 0.03","9999.9","999.9","999.9","  68.2","  9.9","  3.6"
"63695099999","2001-05-02","  61.9","000000","999.9","  75.6","  58.1","  6.0"," 0.00","9999.9","999.9","999.9","  68.4"," 12.3","  3.9"
"63695099999","2001-05-03","  63.6","000000","999.9","  75.0","  63.9","  5.1"," 0.00","9999.9","999.9","999.9","  67.8"," 16.3","  3.1"
"63695099999","2001-05-04","  62.6","100000","999.9","  73.0","  61.2","  4.1"," 0.00","9999.9","999.9","999.9","  66.0","  9.7","  3.2"
"63695099999","2001-05-05","  61.9","000000","999.9","  72.7","  60.3","  5.1"," 0.12","9999.9","999.9","999.9","  66.4"," 13.9","  3.0"
"63695099999","2001-05-06","  61.9","000000","999.9","  73.6","  61.5","  4.1"," 0.00","9999.9","999.9","999.9","  66.6"," 17.1","  1.5"
